Date;LV ActivePower;Wind Speed;Theoretical_Power_Curve;Wind Direction
27 03 2018 10:10;2974.1870117;11.2901297;3365.5406835;217.3820953
27 03 2018 10:20;3034.6779785;11.2110996;3341.9918143;220.3963928
27 03 2018 10:30;3364.0480957;12.1625404;3544.9936468;215.8556976
27 03 2018 10:40;3252.4489746;12.1801395;3547.2248530;214.1546936
27 03 2018 10:50;3283.6259766;12.1719904;3546.1980290;211.9118042
27 03 2018 11:00;3541.5720215;13.6075096;3600.0000000;216.5128937
27 03 2018 11:10;3252.1149902;11.8958502;3504.8177736;219.2592010
27 03 2018 11:20;2689.1530762;10.3123598;2971.5160820;215.2409973
27 03 2018 11:30;3153.4919434;11.5174198;3426.0950339;218.3014984
27 03 2018 11:40;3227.5800781;11.6545000;3457.6903631;213.3175049
27 03 2018 11:50;2693.5039063;10.4111605;3022.3634894;212.0720062
27 03 2018 12:00;2312.5520020;9.9135885;2737.1926778;215.5473938
27 03 2018 12:10;2060.3999023;9.1888733;2266.3919340;214.1083984
27 03 2018 12:20;1887.6219482;8.7780313;2001.9983029;208.7599945
27 03 2018 12:30;1515.4449463;7.9555950;1504.6712017;208.3359985
27 03 2018 12:40;2449.4628906;9.8338022;2684.3588804;215.4781036
27 03 2018 12:50;3109.9050293;11.1505003;3323.0305453;210.3684998
27 03 2018 13:00;3566.0129395;14.0956402;3600.0000000;223.5744934
27 03 2018 13:10;3282.8090820;11.5455999;3432.8853480;244.1685944
27 03 2018 13:20;2334.4470215;9.4213066;2418.3437252;229.5305939
27 03 2018 13:30;3591.2460938;13.3828802;3600.0000000;227.9351044
27 03 2018 13:40;2840.2958984;10.8141603;3202.8042323;243.3811035
27 03 2018 13:50;2012.5799561;8.6560125;1925.0361671;252.6105042
27 03 2018 14:00;1563.3509521;8.1801920;1634.8114865;260.1943054
27 03 2018 14:10;1022.4990234;6.9581022;997.2389031;267.2665100
27 03 2018 14:20;759.5496216;6.4404378;782.8886601;256.1271057
27 03 2018 14:30;1761.8599854;8.4850779;1818.7997517;258.7015076
27 03 2018 14:40;2158.5659180;8.9270897;2097.0988678;258.4371948
27 03 2018 14:50;1437.1669922;7.8709359;1456.9759666;252.9183044
27 03 2018 15:00;1784.3909912;8.6074228;1894.6392623;248.4375000
27 03 2018 15:10;1649.6300049;8.2002611;1646.6780557;247.6215973
27 03 2018 15:20;3139.1560059;10.9960699;3271.0526447;242.1855927
27 03 2018 15:30;2667.8010254;10.2984800;2964.1528148;248.7050934
27 03 2018 15:40;1256.7340088;7.3936329;1203.5225231;236.0601044
27 03 2018 15:50;1725.2449951;8.2984324;1705.2447804;234.2375031
27 03 2018 16:00;1654.8170166;8.1801491;1634.7861510;232.2593994
27 03 2018 16:10;1867.5219727;8.5914745;1884.6954344;230.9766998
27 03 2018 16:20;2152.4960938;8.9630346;2120.1886071;229.7873993
27 03 2018 16:30;2424.7160645;9.7446012;2622.7988489;227.9154968
27 03 2018 16:40;3022.9980469;10.7728796;3186.2169309;228.3157959
27 03 2018 16:50;3110.2329102;10.9318504;3247.8461079;225.8222046
27 03 2018 17:00;3590.4689941;13.0662899;3600.0000000;224.3946075
27 03 2018 17:10;3571.8190918;13.1327000;3600.0000000;225.1141052
27 03 2018 17:20;3530.4260254;11.8260403;3492.2693822;223.3524017
27 03 2018 17:30;3407.7980957;11.4250402;3402.7400584;222.2283020
27 03 2018 17:40;3217.7241211;11.2760401;3361.4389028;222.8625946
27 03 2018 17:50;3491.3701172;11.8634596;3499.1031009;225.2402954
27 03 2018 18:00;3549.5539551;12.3013496;3561.2245179;227.8435059
27 03 2018 18:10;2586.9990234;9.9516592;2761.6768951;227.2315979
27 03 2018 18:20;1574.3850098;7.8075190;1421.7730933;230.7391052
27 03 2018 18:30;2508.3039551;9.7118292;2599.5071211;232.9174042
27 03 2018 18:40;2208.6420898;9.2517042;2307.3520751;238.8213959
27 03 2018 18:50;1858.5310059;8.5120955;1835.4576387;238.0119934
27 03 2018 19:00;2936.4919434;10.6139698;3118.4119377;230.9438019
27 03 2018 19:10;2443.4360352;9.6178360;2530.6472618;228.6188049
27 03 2018 19:20;2555.4208984;10.0019102;2793.2891430;227.0572052
27 03 2018 19:30;1971.2309570;8.7510061;1984.8787530;232.8016968
27 03 2018 19:40;1213.7790527;7.6437440;1333.0651535;251.2911072
27 03 2018 19:50;826.7678223;6.5797572;837.5437024;236.1502991
27 03 2018 20:00;1323.4840088;7.4512129;1232.7933135;230.3601074
27 03 2018 20:10;1125.5439453;7.1722322;1095.4443101;239.8984985
27 03 2018 20:20;1761.2769775;8.5036478;1830.2435364;230.2863007
27 03 2018 20:30;1920.0000000;9.0230389;2158.8536616;226.8421936
27 03 2018 20:40;838.2429810;8.1464243;1614.9294721;225.3527985
27 03 2018 20:50;0.0000000;8.2202349;1658.5247014;238.3493042
27 03 2018 21:00;0.0000000;7.6307039;1326.1445370;233.1454010
27 03 2018 21:10;0.0000000;7.2596011;1137.2686026;228.7810059
27 03 2018 21:20;0.0000000;6.7811232;920.4283694;234.2328033
27 03 2018 21:30;0.0000000;6.7619390;912.3288291;224.7458038
27 03 2018 21:40;0.0000000;6.4053888;769.4767687;225.6710968
27 03 2018 21:50;0.0000000;6.0429521;638.5740077;219.7727966
27 03 2018 22:00;0.0000000;6.3892870;763.3602770;217.0211945
27 03 2018 22:10;0.0000000;6.4609609;790.8046748;211.6905060
27 03 2018 22:20;0.0000000;6.7965279;926.9638059;217.9049072
27 03 2018 22:30;0.0000000;6.9136710;977.5953193;220.3511047
27 03 2018 22:40;0.0000000;6.9050522;973.8131455;226.2599030
27 03 2018 22:50;0.0000000;6.7742782;917.5334156;232.5095062
27 03 2018 23:00;0.0000000;6.4466429;785.2771520;229.8177948
27 03 2018 23:10;535.9788818;6.6078372;848.8225600;217.5785980
27 03 2018 23:20;701.7915039;6.6590352;869.6178329;214.5578003
27 03 2018 23:30;661.7025757;6.6074290;848.6579704;213.8952026
27 03 2018 23:40;822.9219971;7.0882082;1056.1961252;215.3784027
27 03 2018 23:50;816.4722290;7.1421728;1081.2952255;212.8251038
28 03 2018 00:00;993.2208862;7.4311752;1222.5507297;208.5843048
28 03 2018 00:10;880.0584106;7.0771818;1051.1149372;209.4859924
28 03 2018 00:20;882.8201904;7.2495542;1132.4053372;204.4727936
28 03 2018 00:30;1048.4260254;7.7373910;1383.3902769;203.0220032
28 03 2018 00:40;1331.1250000;8.1474838;1615.5516850;202.0771027
28 03 2018 00:50;1233.2700195;7.9275689;1488.7951598;204.1562958
28 03 2018 01:00;1341.8270264;8.2157021;1655.8330767;207.3450012
28 03 2018 01:10;1206.9870605;7.9651060;1510.0780693;208.3582001
28 03 2018 01:20;955.2437744;7.4992051;1257.5740763;203.5039978
28 03 2018 01:30;731.8513794;6.8152599;934.9489511;201.2333069
28 03 2018 01:40;628.7747803;6.5665689;832.2770631;198.6537933
28 03 2018 01:50;716.3508301;6.7499070;907.2710539;198.5267944
28 03 2018 02:00;773.8214111;6.7428679;904.3200065;203.4028931
28 03 2018 02:10;622.5593872;6.3222790;738.2094995;204.2209015
28 03 2018 02:20;539.7628784;6.2747021;720.6471812;199.1661987
28 03 2018 02:30;494.5379028;6.0056772;625.9094614;195.1134033
28 03 2018 02:40;345.7876892;5.4495330;454.5986408;193.1188965
28 03 2018 02:50;402.6440125;5.6739230;520.4515117;194.3827057
28 03 2018 03:00;479.2796936;6.0607982;644.6899979;191.6768951
28 03 2018 03:10;513.3997192;6.1185980;664.7319898;193.1864014
28 03 2018 03:20;499.4334106;6.1718140;683.5002424;188.5917969
28 03 2018 03:30;400.0599976;5.7083092;530.9680694;183.8002930
28 03 2018 03:40;332.5585938;5.3165250;417.7356454;182.5500031
28 03 2018 03:50;218.0173950;4.8181558;292.5510222;174.9752960
28 03 2018 04:00;314.5905151;5.3809171;435.3869006;174.1049042
28 03 2018 04:10;562.4755249;6.3272309;740.0514940;174.9506989
28 03 2018 04:20;669.9260254;6.5841370;839.2970462;174.1929932
28 03 2018 04:30;467.0289917;5.8387871;571.9452952;169.9907074
28 03 2018 04:40;426.8389893;5.6795459;522.1632668;168.9517975
28 03 2018 04:50;500.4415894;6.0589929;644.0697594;167.8961029
28 03 2018 05:00;714.0059814;6.7232232;896.1148846;168.0272064
28 03 2018 05:10;762.8234253;6.8246288;938.9584852;166.6492004
28 03 2018 05:20;488.7951965;5.9779248;617.5729512;165.4860992
28 03 2018 05:30;215.4674988;4.7959061;287.3980515;156.9465027
28 03 2018 05:40;132.5717926;4.0269389;128.0177104;152.8276978
28 03 2018 05:50;88.0886078;3.6685300;73.1475471;151.7064972
28 03 2018 06:00;23.9102993;3.1607909;23.2136071;151.1372070
28 03 2018 06:10;0.0000000;2.2303491;0.0000000;150.0039978
28 03 2018 06:20;0.0000000;2.3944740;0.0000000;146.0991058
28 03 2018 06:30;0.0000000;3.1609919;23.2252126;159.3867035
28 03 2018 06:40;72.5598602;3.2106240;26.2889642;157.3491058
28 03 2018 06:50;2.3925991;2.3898780;0.0000000;154.3515015
28 03 2018 07:00;4.0098839;2.6457479;0.0000000;161.1972046
28 03 2018 07:10;0.0000000;2.6446199;0.0000000;168.7597046
28 03 2018 07:20;42.5263481;4.1265850;146.8658732;172.8652039
28 03 2018 07:30;83.8142624;3.7880220;90.8950043;174.3376007
28 03 2018 07:40;0.6798009;2.3439331;0.0000000;171.4400024
28 03 2018 07:50;0.0000000;2.0213411;0.0000000;203.8439026
28 03 2018 08:00;0.0000000;2.4284010;0.0000000;202.8065948
28 03 2018 08:10;4.2636161;3.0509789;17.8392326;177.3262024
28 03 2018 08:20;7.3301940;3.0449750;17.6010217;203.6047058
28 03 2018 08:30;16.8274097;2.3422880;0.0000000;200.4207001
28 03 2018 08:40;303.7394104;5.0531778;349.1718920;190.6918030
28 03 2018 08:50;86.3163910;3.6610410;72.1113312;186.6360931
28 03 2018 09:00;15.2529402;2.3836169;0.0000000;213.9514008
28 03 2018 09:10;0.0000000;2.1712310;0.0000000;338.2426147
28 03 2018 09:20;0.0000000;2.4094019;0.0000000;352.1047974
28 03 2018 09:30;0.0000000;2.1015251;0.0000000;355.8460999
28 03 2018 09:40;0.0000000;2.6078200;0.0000000;355.2164001
28 03 2018 09:50;0.0000000;2.1806250;0.0000000;353.8875122
28 03 2018 10:00;0.0000000;2.9615340;0.0000000;346.8107910
28 03 2018 10:10;0.0000000;2.7079930;0.0000000;345.0963135
28 03 2018 10:20;0.0000000;2.6790531;0.0000000;351.5573120
28 03 2018 10:30;0.0000000;2.6500680;0.0000000;356.1890869
28 03 2018 10:40;0.0000000;1.9146750;0.0000000;350.4910889
28 03 2018 10:50;0.0000000;2.0993979;0.0000000;3.2039299
28 03 2018 11:00;0.0000000;2.5046411;0.0000000;4.5455618
28 03 2018 11:10;0.0000000;2.3308389;0.0000000;349.9213867
28 03 2018 11:20;0.0000000;2.6360409;0.0000000;1.3992200
28 03 2018 11:30;0.0000000;3.4823921;50.0527153;9.9725790
28 03 2018 11:40;0.0000000;3.6610019;72.1059446;6.3269572
28 03 2018 11:50;0.0000000;3.6302600;67.9465322;9.6458979
28 03 2018 12:00;0.0000000;3.2317350;27.7116082;359.7074890
28 03 2018 12:10;0.0000000;3.4843500;50.2667901;4.5890818
28 03 2018 12:20;0.0000000;3.6754539;74.1135627;357.8164978
28 03 2018 12:30;0.0000000;3.2183990;26.8046211;17.4261703
28 03 2018 12:40;0.0000000;3.0136261;16.4508888;20.6981392
28 03 2018 12:50;0.0000000;3.1688919;23.6864991;20.6226006
28 03 2018 13:00;0.0000000;3.1683011;23.6516563;1.2512060
28 03 2018 13:10;0.0000000;3.8558140;101.9794528;356.0372925
28 03 2018 13:20;0.0000000;3.3304639;35.3113548;7.8628688
28 03 2018 13:30;0.0000000;3.0680089;18.5463016;6.4850502
28 03 2018 13:40;0.0000000;4.9313378;319.3090132;0.0000000
28 03 2018 13:50;0.0000000;5.5116591;472.3601224;27.2505302
28 03 2018 14:00;0.0000000;6.8687310;957.9745729;45.1767883
28 03 2018 14:10;313.1075134;5.8791180;584.9623355;31.9881706
28 03 2018 14:20;338.8400879;5.4708648;460.6575500;45.4119186
28 03 2018 14:30;550.2623291;6.2795658;722.4313530;42.7740402
28 03 2018 14:40;522.2291260;6.1074209;660.8285234;53.7864609
28 03 2018 14:50;663.6663208;6.6672382;872.9775587;57.0943184
28 03 2018 15:00;619.7692871;6.4827280;799.2512954;63.0481415
28 03 2018 15:10;695.9697876;6.9956889;1014.0492879;55.8915901
28 03 2018 15:20;818.9887695;6.9660311;1000.7702287;62.4844398
28 03 2018 15:30;578.6154175;6.1738319;684.2179043;52.6239891
28 03 2018 15:40;515.8787842;5.9417009;605.4974843;43.6422691
28 03 2018 15:50;847.7523193;6.6148520;851.6541093;46.8931313
28 03 2018 16:00;853.6043701;6.6103678;849.8433986;49.5587807
28 03 2018 16:10;1010.3649902;6.9751992;1004.8633500;54.4385986
28 03 2018 16:20;1124.2459717;7.2223382;1119.3019230;51.4994698
28 03 2018 16:30;958.3209839;6.8024359;929.4777650;44.5721703
28 03 2018 16:40;1224.0739746;7.4345951;1224.2945680;52.1424408
28 03 2018 16:50;969.8621216;6.9968910;1014.5898660;55.1232605
28 03 2018 17:00;1042.3289795;7.1225691;1072.1328425;52.7401009
28 03 2018 17:10;1431.5930176;7.6003919;1310.1414409;54.2246017
28 03 2018 17:20;1799.3470459;8.5279112;1845.2331484;52.3048401
28 03 2018 17:30;1458.5520020;7.9707031;1513.2644462;57.7914505
28 03 2018 17:40;1781.2349854;8.5926237;1885.4113920;52.6902809
28 03 2018 17:50;1559.1560059;8.0301771;1547.3249950;50.4799995
28 03 2018 18:00;2407.6359863;9.3419952;2366.3748656;39.6198692
28 03 2018 18:10;2831.2219238;10.3207197;2975.9246269;39.8787804
28 03 2018 18:20;2504.5729980;9.6486998;2553.5979432;44.2882004
28 03 2018 18:30;2018.2159424;8.6740618;1936.3651571;40.6039200
28 03 2018 18:40;1919.8160400;8.6774683;1938.5055705;42.0724716
28 03 2018 18:50;2037.0889893;8.7595396;1990.2800644;44.4964104
28 03 2018 19:00;2267.0400391;9.1222534;2223.0824549;36.9168205
28 03 2018 19:10;2456.3840332;9.6811314;2577.3554174;42.8398514
28 03 2018 19:20;2370.2709961;9.4030294;2406.3591572;47.0368614
28 03 2018 19:30;2273.6230469;9.1163340;2219.2408557;45.6044083
28 03 2018 19:40;2289.7470703;9.0629625;2184.6570673;45.1794281
28 03 2018 19:50;2099.7241211;8.7076998;1957.5313845;40.5754204
28 03 2018 20:00;2539.2480469;9.7245398;2608.5843038;43.9665489
28 03 2018 20:10;2182.4299316;8.9031305;2081.7402348;41.2709503
28 03 2018 20:20;2291.5520020;9.3489838;2370.9499915;46.8579483
28 03 2018 20:30;2250.8320313;9.3187628;2351.1719249;50.5334892
28 03 2018 20:40;2033.7370605;8.6502762;1921.4398372;49.6475716
28 03 2018 20:50;2253.5581055;9.2899303;2332.3192547;52.3642998
28 03 2018 21:00;1935.9670410;8.4817743;1816.7665670;47.7680588
28 03 2018 21:10;2125.9169922;8.5550842;1862.0693379;36.8059692
28 03 2018 21:20;1718.6650391;8.0560703;1562.2675480;39.7254601
28 03 2018 21:30;1556.6169434;7.8773861;1460.5820409;37.1368294
28 03 2018 21:40;1939.1340332;8.6412678;1915.7962821;37.5834007
28 03 2018 21:50;2142.4709473;9.0700874;2189.2681692;41.1687813
28 03 2018 22:00;2574.5930176;9.8531437;2697.3577162;37.5172005
28 03 2018 22:10;2867.1679688;10.5822296;3104.0983461;42.0923882
28 03 2018 22:20;2644.0900879;9.7590342;2632.9406767;38.4535294
28 03 2018 22:30;2846.1179199;10.0343504;2813.2758296;38.0876999
28 03 2018 22:40;2779.8090820;10.0592699;2828.4071518;38.7250290
28 03 2018 22:50;2977.2060547;10.2613602;2944.1899483;37.4412804
28 03 2018 23:00;3113.0039063;11.1254301;3314.9527854;42.1165810
28 03 2018 23:10;2446.2600098;9.6545115;2557.8822035;41.5334816
28 03 2018 23:20;2595.5439453;9.7952957;2658.1111820;33.1764984
28 03 2018 23:30;2889.4809570;10.1333599;2872.2724712;35.9304085
28 03 2018 23:40;2710.8291016;9.6169415;2529.9770634;33.0926399
28 03 2018 23:50;2640.1721191;9.5810709;2502.8688336;31.6288395
29 03 2018 00:00;2941.8669434;10.4736300;3053.1214756;32.1331596
29 03 2018 00:10;3052.6040039;10.6318302;3126.3518202;28.5069599
29 03 2018 00:20;2551.3559570;9.7660351;2637.8347537;27.8816395
29 03 2018 00:30;2866.9799805;10.0535002;2824.9207794;26.5451698
29 03 2018 00:40;3022.5800781;10.5408802;3085.0570798;27.2355194
29 03 2018 00:50;2974.0920410;10.1829700;2900.7197292;24.3672104
29 03 2018 01:00;3004.9389648;10.7830601;3190.3462560;25.0693798
29 03 2018 01:10;3236.7580566;11.1602201;3326.1253969;25.2048092
29 03 2018 01:20;3255.7929688;11.3788900;3390.4336122;25.2962704
29 03 2018 01:30;3140.8459473;11.0498695;3289.7666299;26.0176601
29 03 2018 01:40;2807.2790527;10.3274498;2979.4593073;25.2012291
29 03 2018 01:50;2937.0620117;10.4245596;3029.0505438;25.7786198
29 03 2018 02:00;3331.4108887;10.7099895;3160.1409582;22.3617401
29 03 2018 02:10;3205.2490234;10.7666302;3183.6694930;23.7263508
29 03 2018 02:20;3487.4670410;11.3879900;3392.8943423;22.9699993
29 03 2018 02:30;3534.5300293;11.5299902;3429.1431046;23.2890301
29 03 2018 02:40;3243.9279785;11.2132597;3342.6530908;25.5289001
29 03 2018 02:50;3385.5891113;11.4359598;3405.5890964;22.6853504
29 03 2018 03:00;3475.9409180;11.0726204;3297.4838486;21.1586800
29 03 2018 03:10;3561.0681152;11.9005404;3505.6299275;21.5889893
29 03 2018 03:20;3496.0991211;11.4710302;3414.5783379;20.8047409
29 03 2018 03:30;3596.3369141;12.8195105;3595.3593273;19.0567703
29 03 2018 03:40;3603.8249512;13.9071302;3600.0000000;18.5837307
29 03 2018 03:50;3598.3549805;13.3703403;3600.0000000;18.4868107
29 03 2018 04:00;3568.5629883;12.9051800;3597.1646764;20.1054897
29 03 2018 04:10;3601.5319824;13.5363903;3600.0000000;17.6922493
29 03 2018 04:20;3586.3750000;13.0736303;3600.0000000;19.2654209
29 03 2018 04:30;3523.3710938;12.6695700;3589.6322040;20.0620003
29 03 2018 04:40;2989.2490234;10.5607500;3094.2630538;19.7915096
29 03 2018 04:50;3360.8920898;11.6660299;3460.1849627;20.8557606
29 03 2018 05:00;3352.7229004;11.8166599;3490.5170582;20.0774708
29 03 2018 05:10;3570.6210938;12.5104904;3579.9077706;19.2641506
29 03 2018 05:20;3520.2661133;12.3511295;3566.2921301;19.8708496
29 03 2018 05:30;3440.1560059;12.1861000;3547.9690042;21.3535099
29 03 2018 05:40;3225.6679688;11.7227602;3472.0979624;23.2661400
29 03 2018 05:50;2975.3320313;11.3379698;3379.1593322;22.9277992
29 03 2018 06:00;2809.0200195;10.5676498;3097.4355781;21.6078491
29 03 2018 06:10;2753.0590820;10.1819201;2900.1252283;18.9789200
29 03 2018 06:20;3329.3449707;11.7547197;3478.5474093;17.8489895
29 03 2018 06:30;3002.6010742;10.9537001;3255.8488468;18.0628796
29 03 2018 06:40;3275.9318848;12.0589800;3530.8250620;16.3522892
29 03 2018 06:50;3174.7749023;11.3859997;3392.3575761;16.4802895
29 03 2018 07:00;2711.2189941;10.2246599;2924.0618035;18.5489407
29 03 2018 07:10;2792.9050293;10.6148300;3118.7962307;17.4903202
29 03 2018 07:20;2533.2070313;9.6535158;2557.1490789;16.1470509
29 03 2018 07:30;2543.8579102;9.6904373;2584.1049768;16.4862900
29 03 2018 07:40;2439.4699707;9.7389755;2618.8265762;18.3295193
29 03 2018 07:50;2281.2570801;8.8187847;2027.8886213;14.9290104
29 03 2018 08:00;1923.6400146;8.2092237;1651.9894183;10.1821699
29 03 2018 08:10;1869.7030029;8.2733583;1690.2059845;9.2426805
29 03 2018 08:20;2215.5080566;8.8197126;2028.4791398;9.3541956
29 03 2018 08:30;2944.3869629;10.6288404;3125.0284289;9.8422718
29 03 2018 08:40;2710.0490723;10.1047201;2855.5139022;10.6662903
29 03 2018 08:50;2566.2561035;9.7699986;2640.5981314;9.3192959
29 03 2018 09:00;2238.0629883;8.9443159;2108.1573543;8.5974922
29 03 2018 09:10;2464.3889160;9.5220470;2457.2600796;7.1787138
29 03 2018 09:20;2867.4990234;10.2111197;2916.5366081;5.5929999
29 03 2018 09:30;2512.5539551;9.4096823;2410.7209736;6.0308409
29 03 2018 09:40;2866.7490234;10.3929901;3013.2162986;5.7438512
29 03 2018 09:50;2975.6520996;10.5822096;3104.0892320;8.9974442
29 03 2018 10:00;3124.0109863;10.6674404;3141.9385739;8.3203325
29 03 2018 10:10;3127.6950684;10.5254498;3077.8360297;7.2207961
29 03 2018 10:20;3207.0129395;11.0752296;3298.3615141;9.4705496
29 03 2018 10:30;3125.9829102;10.9797497;3265.2453044;9.8273172
29 03 2018 10:40;2663.2150879;9.7562704;2631.0040862;6.5634761
29 03 2018 10:50;3035.9350586;10.7978201;3196.2880987;3.9023240
29 03 2018 11:00;2923.5649414;10.2381897;2931.5276971;5.3911119
29 03 2018 11:10;3096.0859375;10.7430000;3173.9502374;8.0896616
29 03 2018 11:20;2539.5219727;9.3733044;2386.8783652;1.9043649
29 03 2018 11:30;2594.6599121;9.7933121;2656.7456718;6.6451631
29 03 2018 11:40;3050.2800293;10.7133598;3161.5633052;8.4787989
29 03 2018 11:50;2836.6250000;10.1493502;2881.5217765;4.8971081
29 03 2018 12:00;2689.2338867;9.9150734;2738.1563496;5.8921580
29 03 2018 12:10;2512.2619629;9.4716196;2451.3559066;6.0117979
29 03 2018 12:20;2402.9418945;9.1665878;2251.8894620;3.6241429
29 03 2018 12:30;1830.6770020;8.1164627;1597.3787189;3.3511970
29 03 2018 12:40;1968.4949951;8.6114960;1897.1815496;9.1319523
29 03 2018 12:50;1849.7239990;8.4684401;1808.5680128;6.1054821
29 03 2018 13:00;1698.5030518;7.9875698;1522.8864794;3.9911740
29 03 2018 13:10;1656.5510254;7.9380951;1494.7480307;7.4514351
29 03 2018 13:20;1714.3859863;8.3282051;1723.1710154;11.3668299
